finding_id,study_id,publication_id,doi,publication_year,primary_research_family,outcome,outcome_family,statement,about_ids,n_values
P697ea672ccaf:finding_vas,P697ea672ccaf:study_1,doi:10.1016/j.jval.2023.11.005,10.1016/j.jval.2023.11.005,2023,MEASUREMENT_PROPERTY_EVALUATION,,,"The median caregiver EQ VAS rating was 78 out of 100, but caregivers used different aspects of health and well-being to form ratings, and severe fixed impairment did not necessarily produce a low rating.",P697ea672ccaf:concept_shift,1
P69a0b2af2958:f1,P69a0b2af2958:s1,doi:10.1007/s11136-021-03069-9,10.1007/s11136-021-03069-9,2022,MEASUREMENT_PROPERTY_EVALUATION,Severe fatigue and cognitive-problem prevalence,CLINICAL_EVENT_OR_MORBIDITY,"Severe fatigue and cognitive problems were common in the analyzed Q-fever sample, and most respondents reported both.",P69a0b2af2958:out_symptoms,3
P69a0b2af2958:f2,P69a0b2af2958:s1,doi:10.1007/s11136-021-03069-9,10.1007/s11136-021-03069-9,2022,MEASUREMENT_PROPERTY_EVALUATION,EQ-5D-5L utility and EQ VAS by fatigue and cognitive-problem status,HEALTH_STATUS_OR_EQ_VAS,Respondents with severe fatigue or cognitive problems had significantly lower mean EQ-5D-5L utility and EQ VAS scores than their comparison groups (all p < 0.001).,P69a0b2af2958:out_hrqol,4
P69a0b2af2958:f3,P69a0b2af2958:s1,doi:10.1007/s11136-021-03069-9,10.1007/s11136-021-03069-9,2022,MEASUREMENT_PROPERTY_EVALUATION,EQ-5D-5L coverage and sensitivity for fatigue and cognition,MEASUREMENT_PROPERTY,"Fatigue and cognition were associated with all EQ-5D-5L dimensions. Fatigue correlated most strongly with usual activities and pain/discomfort, while cognition correlated strongly only with usual activities; 99% of severe-fatigue respondents and 98% of respondents with cognitive problems reported a problem on at least one EQ-5D-5L dimension.",P69a0b2af2958:out_coverage,5
P69a0b2af2958:f4,P69a0b2af2958:s1,doi:10.1007/s11136-021-03069-9,10.1007/s11136-021-03069-9,2022,MEASUREMENT_PROPERTY_EVALUATION,EQ-5D-5L coverage and sensitivity for fatigue and cognition,MEASUREMENT_PROPERTY,The EQ-5D-5L dimension models explained more variance in fatigue than in cognition.,P69a0b2af2958:out_coverage,2
P69a0b2af2958:f5,P69a0b2af2958:s1,doi:10.1007/s11136-021-03069-9,10.1007/s11136-021-03069-9,2022,MEASUREMENT_PROPERTY_EVALUATION,Added explanatory power of fatigue and cognition for EQ VAS,MEASUREMENT_PROPERTY,"Adding fatigue to the EQ-5D-5L model increased adjusted explained variance for EQ VAS by about six percentage points, whereas cognition added about 0.1 percentage point; adding both did not improve on fatigue alone.",P69a0b2af2958:out_explanatory,4
P69a0b2af2958:f6,P69a0b2af2958:s1,doi:10.1007/s11136-021-03069-9,10.1007/s11136-021-03069-9,2022,MEASUREMENT_PROPERTY_EVALUATION,EQ-5D-5L coverage and sensitivity for fatigue and cognition,MEASUREMENT_PROPERTY,"Only 5% of analyzed respondents reported the EQ-5D-5L 11111 profile, indicating a small ceiling in this symptomatic sample.",P69a0b2af2958:out_coverage,1
P69a953aa9fc1:F1,P69a953aa9fc1:S1,doi:10.1007/s11136-026-04315-8,10.1007/s11136-026-04315-8,2026,MEASUREMENT_PROPERTY_EVALUATION,Factor structure and dimensionality,MEASUREMENT_PROPERTY,Separate exploratory factor analyses of EQ-HWB and each comparator instrument resulted in four-factor structures.,P69a953aa9fc1:OUT1,0
P69a953aa9fc1:F2,P69a953aa9fc1:S1,doi:10.1007/s11136-026-04315-8,10.1007/s11136-026-04315-8,2026,MEASUREMENT_PROPERTY_EVALUATION,Factor structure and dimensionality,MEASUREMENT_PROPERTY,"For all 44 pooled items, a five-factor solution was more meaningful than the four-factor solution and comprised emotional functioning, self-care and usual activities, leisure and enjoyment, cognition and senses, and pain.",P69a953aa9fc1:OUT1,2
P69a953aa9fc1:F3,P69a953aa9fc1:S1,doi:10.1007/s11136-026-04315-8,10.1007/s11136-026-04315-8,2026,MEASUREMENT_PROPERTY_EVALUATION,Factor structure and dimensionality,MEASUREMENT_PROPERTY,"EQ-HWB items covered all five pooled factors, whereas EQ-5D-5L and ASCOT items covered three factors and QOL-ACC items covered four factors.",P69a953aa9fc1:OUT1,0
P69a953aa9fc1:F4,P69a953aa9fc1:S1,doi:10.1007/s11136-026-04315-8,10.1007/s11136-026-04315-8,2026,MEASUREMENT_PROPERTY_EVALUATION,Convergent validity between instrument items,MEASUREMENT_PROPERTY,All EQ-5D-5L items correlated strongly with at least one EQ-HWB item; the strongest correlation was between EQ-5D-5L pain or discomfort and EQ-HWB physical pain.,P69a953aa9fc1:OUT2,1
P69a953aa9fc1:F5,P69a953aa9fc1:S1,doi:10.1007/s11136-026-04315-8,10.1007/s11136-026-04315-8,2026,MEASUREMENT_PROPERTY_EVALUATION,Convergent validity between instrument items,MEASUREMENT_PROPERTY,"Most QOL-ACC items correlated strongly with at least one EQ-HWB item, but social relationships did not; ASCOT showed less convergence, with only one strong correlation with EQ-HWB.",P69a953aa9fc1:OUT2,0
P69a953aa9fc1:F6,P69a953aa9fc1:S1,doi:10.1007/s11136-026-04315-8,10.1007/s11136-026-04315-8,2026,MEASUREMENT_PROPERTY_EVALUATION,"Item loadings, cross-loadings, and uniqueness",METHOD_PERFORMANCE_OR_DATA_QUALITY,"Several items did not meet the 0.32 loading threshold, including ASCOT food and drink, accommodation, safety, and dignity; QOL-ACC mobility; and EQ-HWB difficulty hearing and physical discomfort.",P69a953aa9fc1:OUT3,1
P69a953aa9fc1:F7,P69a953aa9fc1:S1,doi:10.1007/s11136-026-04315-8,10.1007/s11136-026-04315-8,2026,MEASUREMENT_PROPERTY_EVALUATION,"Item loadings, cross-loadings, and uniqueness",METHOD_PERFORMANCE_OR_DATA_QUALITY,"Three positively worded EQ-HWB items loaded negatively on the leisure and enjoyment factor, and some items cross-loaded across emotional, functional, and leisure factors.",P69a953aa9fc1:OUT3,0
P69a953aa9fc1:F8,P69a953aa9fc1:S1,doi:10.1007/s11136-026-04315-8,10.1007/s11136-026-04315-8,2026,MEASUREMENT_PROPERTY_EVALUATION,"Item loadings, cross-loadings, and uniqueness",METHOD_PERFORMANCE_OR_DATA_QUALITY,"The polychoric factor correlation matrix was non-positive definite because of high inter-item correlations between EQ-5D-5L and EQ-HWB, so the primary results used the complete item set with principal-factor EFA.",P69a953aa9fc1:OUT3,0
P6a371d02ecee:F1,P6a371d02ecee:S1,doi:10.1007/s11136-019-02256-z,10.1007/s11136-019-02256-z,2019,MEASUREMENT_PROPERTY_EVALUATION,Mean directly reported and recalled EQ-5D-3L summary scores,PREFERENCE_OR_UTILITY,"Recalled EQ-5D-3L summary scores were systematically lower than the directly reported scores, with larger deviation at longer recall intervals.",P6a371d02ecee:O2,5
P6a371d02ecee:F2,P6a371d02ecee:S1,doi:10.1007/s11136-019-02256-z,10.1007/s11136-019-02256-z,2019,MEASUREMENT_PROPERTY_EVALUATION,Mean directly reported and recalled EQ-VAS scores,HEALTH_STATUS_OR_EQ_VAS,"Recalled EQ-VAS scores were also lower than directly reported EQ-VAS scores, significantly so for the longer recall intervals.",P6a371d02ecee:O3,5
P6a371d02ecee:F3,P6a371d02ecee:S1,doi:10.1007/s11136-019-02256-z,10.1007/s11136-019-02256-z,2019,MEASUREMENT_PROPERTY_EVALUATION,"Correspondence (ICC) between directly reported and recalled EQ-5D-3L summary, dimension and EQ-VAS scores",MEASUREMENT_PROPERTY,Correspondence between directly reported and recalled scores was fair overall for both EQ-5D summary and EQ-VAS.,P6a371d02ecee:O1,5
P6a371d02ecee:F4,P6a371d02ecee:S1,doi:10.1007/s11136-019-02256-z,10.1007/s11136-019-02256-z,2019,MEASUREMENT_PROPERTY_EVALUATION,"Correspondence (ICC) between directly reported and recalled EQ-5D-3L summary, dimension and EQ-VAS scores",MEASUREMENT_PROPERTY,"Among the EQ-5D dimensions, mobility was recalled most consistently while anxiety/depression and pain/discomfort showed the largest distortion.",P6a371d02ecee:O1,3
P6a371d02ecee:F5,P6a371d02ecee:S1,doi:10.1007/s11136-019-02256-z,10.1007/s11136-019-02256-z,2019,MEASUREMENT_PROPERTY_EVALUATION,"Correspondence (ICC) between directly reported and recalled EQ-5D-3L summary, dimension and EQ-VAS scores",MEASUREMENT_PROPERTY,"Correspondence was lowest in patients with major trauma (ISS >= 16) and in patients with a middle educational level, and highest in patients with high education.",P6a371d02ecee:O1,4
P6a371d02ecee:F6,P6a371d02ecee:S1,doi:10.1007/s11136-019-02256-z,10.1007/s11136-019-02256-z,2019,MEASUREMENT_PROPERTY_EVALUATION,"Correspondence (ICC) between directly reported and recalled EQ-5D-3L summary, dimension and EQ-VAS scores",MEASUREMENT_PROPERTY,"Correspondence was better when the recovery phase (3 months) was recalled than when the acute phase (1 week) was recalled, despite the longer interval.",P6a371d02ecee:O1,1
P6a371d02ecee:F7,P6a371d02ecee:S1,doi:10.1007/s11136-019-02256-z,10.1007/s11136-019-02256-z,2019,MEASUREMENT_PROPERTY_EVALUATION,"Correspondence (ICC) between directly reported and recalled EQ-5D-3L summary, dimension and EQ-VAS scores",MEASUREMENT_PROPERTY,"Only a minority of patients recalled exactly the score they had reported directly, and exact agreement was much rarer on the EQ-VAS than on the EQ-5D summary.",P6a371d02ecee:O1,3
P6aba19b99c76:f_content,P6aba19b99c76:study_review,doi:10.1007/s11136-020-02688-y,10.1007/s11136-020-02688-y,2021,EVIDENCE_SYNTHESIS,,,Content-validity evidence found broad relevance in some populations but gaps for spinal cord injury and asthma; research professionals also regarded self-care as narrow and usual activities as broad.,,0
P6aba19b99c76:f_convergent,P6aba19b99c76:study_review,doi:10.1007/s11136-020-02688-y,10.1007/s11136-020-02688-y,2021,EVIDENCE_SYNTHESIS,,,"The EQ-5D-5L index showed moderate-to-strong convergence with other multi-attribute utility, physical or functional, and pain measures, but weak convergence with life satisfaction and cognition or communication measures.",,5
P6aba19b99c76:f_dimension_change,P6aba19b99c76:study_review,doi:10.1007/s11136-020-02688-y,10.1007/s11136-020-02688-y,2021,EVIDENCE_SYNTHESIS,,,"Two studies of dimension-level change found the EQ-5D-5L more sensitive than the EQ-5D-3L, although both versions had limited responsiveness in anxiety/depression in one study.",,0
P6aba19b99c76:f_distribution,P6aba19b99c76:study_review,doi:10.1007/s11136-020-02688-y,10.1007/s11136-020-02688-y,2021,EVIDENCE_SYNTHESIS,,,"Missing responses and floor effects were generally not problematic, but substantial ceiling effects remained, especially in general-population samples and for the self-care dimension.",,5
P6aba19b99c76:f_evidence,P6aba19b99c76:study_review,doi:10.1007/s11136-020-02688-y,10.1007/s11136-020-02688-y,2021,EVIDENCE_SYNTHESIS,,,The review included 99 publications from 32 countries; musculoskeletal or orthopedic conditions and cancer were the most frequently studied patient areas.,,4
P6aba19b99c76:f_index,P6aba19b99c76:study_review,doi:10.1007/s11136-020-02688-y,10.1007/s11136-020-02688-y,2021,EVIDENCE_SYNTHESIS,,,Pooled EQ-5D-5L index values were generally lower in disease groups than in healthy populations and lower in disadvantaged socioeconomic or sociodemographic groups.,,0
P6aba19b99c76:f_known_groups,P6aba19b99c76:study_review,doi:10.1007/s11136-020-02688-y,10.1007/s11136-020-02688-y,2021,EVIDENCE_SYNTHESIS,,,"The EQ-5D-5L generally distinguished disease groups, severity, symptoms, age, and education, but did not consistently distinguish groups defined by some clinical and sociodemographic factors.",,0
P6aba19b99c76:f_reliability,P6aba19b99c76:study_review,doi:10.1007/s11136-020-02688-y,10.1007/s11136-020-02688-y,2021,EVIDENCE_SYNTHESIS,,,"EQ-5D-5L index scores had good test-retest reliability, but individual dimensions showed instability; fair agreement occurred in some studies and was most evident for pain/discomfort.",,2
P6aba19b99c76:f_responsive,P6aba19b99c76:study_review,doi:10.1007/s11136-020-02688-y,10.1007/s11136-020-02688-y,2021,EVIDENCE_SYNTHESIS,,,"Across 15 studies, EQ-5D-5L index responsiveness was typically moderate among people who improved or were expected to improve; comparisons generally found performance as good as or better than other instruments, but evidence was heterogeneous.",,1
P6ad0c765ea2c:finding_generality,P6ad0c765ea2c:study_main,doi:10.1016/j.jval.2024.11.010,10.1016/j.jval.2024.11.010,2024,METHODS_RESEARCH,,,"The standard formula can calculate a standard error for any health state described by a modeled HRQoL instrument, including states outside the valuation modeling data.",,0
P6ad0c765ea2c:finding_replication,P6ad0c765ea2c:study_main,doi:10.1016/j.jval.2024.11.010,10.1016/j.jval.2024.11.010,2024,METHODS_RESEARCH,,,The replicated model estimates were identical to those reported by Gray et al.; small discrepancies from the published MVH model may reflect different statistical software.,,0
P6ad0c765ea2c:finding_se_range,P6ad0c765ea2c:study_main,doi:10.1016/j.jval.2024.11.010,10.1016/j.jval.2024.11.010,2024,METHODS_RESEARCH,,,"Across all 243 EQ-5D-3L profiles, the calculated standard errors ranged from 0.008171 to 0.012203.",,2
P6ad0c765ea2c:finding_value_range,P6ad0c765ea2c:study_main,doi:10.1016/j.jval.2024.11.010,10.1016/j.jval.2024.11.010,2024,METHODS_RESEARCH,,,"The replicated health-state values ranged from -0.594 to 1, so the standard-error range was small relative to the value range.",,2
P6adaacd65f57:F1,P6adaacd65f57:S1,doi:10.1186/s12955-023-02115-z,10.1186/s12955-023-02115-z,2023,HEALTH_PREFERENCE_RESEARCH,,,The nine patient groups reported 204 distinct EQ-5D-3L health states at baseline and 202 at 1-year follow-up; the general-population sample reported 152 states.,,3
P6adaacd65f57:F2,P6adaacd65f57:S1,doi:10.1186/s12955-023-02115-z,10.1186/s12955-023-02115-z,2023,HEALTH_PREFERENCE_RESEARCH,,,Mean EQ VAS was lower in patient groups than in the general population at baseline and increased by 1 year in almost all patient groups except respiratory failure; increases were largest in most intervention-based registers.,,2
P6adaacd65f57:F3,P6adaacd65f57:S1,doi:10.1186/s12955-023-02115-z,10.1186/s12955-023-02115-z,2023,HEALTH_PREFERENCE_RESEARCH,,,"For the nine selected EQ-5D-3L states, mean EQ VAS scores were generally higher for milder states and lower for more severe states at both time points, but values for the same state differed across patient groups and over time.",,0
P6adaacd65f57:F4,P6adaacd65f57:S1,doi:10.1186/s12955-023-02115-z,10.1186/s12955-023-02115-z,2023,HEALTH_PREFERENCE_RESEARCH,,,EQ VAS and the EQ-5D-3L index had mostly moderate correlations at baseline. Correlations increased at 1 year in every patient group and were strong for spine and hip patients; correlations between changes were low to moderate.,,2
P6adaacd65f57:F5,P6adaacd65f57:S1,doi:10.1186/s12955-023-02115-z,10.1186/s12955-023-02115-z,2023,HEALTH_PREFERENCE_RESEARCH,,,"OLS and two-level models produced mostly severity-consistent EQ VAS decrements. The main inconsistency was self-care level 3, with some mobility inconsistencies; anxiety/depression had the largest decrement in most patient groups and in the general population.",,0
P6adaacd65f57:F6,P6adaacd65f57:S1,doi:10.1186/s12955-023-02115-z,10.1186/s12955-023-02115-z,2023,HEALTH_PREFERENCE_RESEARCH,,,The variance in EQ VAS explained by EQ-5D-3L dimensions was lower at baseline and increased at 1 year across patient groups; respiratory failure had the lowest explained variance.,,2
P6adaacd65f57:F7,P6adaacd65f57:S1,doi:10.1186/s12955-023-02115-z,10.1186/s12955-023-02115-z,2023,HEALTH_PREFERENCE_RESEARCH,,,"Age- and sex-adjusted models were similar to unadjusted models, multilevel models gave narrower confidence intervals than OLS models, and EQ-5D-5L analyses in the BOA and hip groups were broadly comparable to the main EQ-5D-3L analyses.",,0
P6ae982b84661:F1,P6ae982b84661:S1,doi:10.1136/bmjopen-2024-084440,10.1136/bmjopen-2024-084440,2025,HEALTH_OUTCOME_RESEARCH,,,"In the complete-case pooled sample, mean EQ-5D-5L index was 0.794 and mean rescaled EQ-5D-5L health was 0.871.",,2
